,X,Y,name,com_insee,com_nom,Type,geometry,0
1283,2.28127522209125,48.7619823022205,Cimetière ancien,92019,Châtenay-Malabry,cemetery,POINT (2.28127522209125 48.7619823022205),12148
1283,2.28127522209125,48.7619823022205,Cimetière ancien,92019,Châtenay-Malabry,cemetery,POINT (2.28127522209125 48.7619823022205),12149
1284,2.26323651965074,48.5292399189672,Missing,91330,Lardy,cemetery,POINT (2.26323651965074 48.5292399189672),11670
1284,2.26323651965074,48.5292399189672,Missing,91330,Lardy,cemetery,POINT (2.26323651965074 48.5292399189672),11796
1284,2.26323651965074,48.5292399189672,Missing,91330,Lardy,cemetery,POINT (2.26323651965074 48.5292399189672),11797
1284,2.26323651965074,48.5292399189672,Missing,91330,Lardy,cemetery,POINT (2.26323651965074 48.5292399189672),11922
1284,2.26323651965074,48.5292399189672,Missing,91330,Lardy,cemetery,POINT (2.26323651965074 48.5292399189672),11923
1285,2.18845330827376,48.5583986093532,Missing,91581,Saint-Yon,cemetery,POINT (2.18845330827376 48.5583986093532),10659
1285,2.18845330827376,48.5583986093532,Missing,91581,Saint-Yon,cemetery,POINT (2.18845330827376 48.5583986093532),10785
1285,2.18845330827376,48.5583986093532,Missing,91581,Saint-Yon,cemetery,POINT (2.18845330827376 48.5583986093532),10911
1286,2.19260054111614,48.5347765290926,Missing,91378,Mauchamps,cemetery,POINT (2.19260054111614 48.5347765290926),10662
1286,2.19260054111614,48.5347765290926,Missing,91378,Mauchamps,cemetery,POINT (2.19260054111614 48.5347765290926),10787
1286,2.19260054111614,48.5347765290926,Missing,91378,Mauchamps,cemetery,POINT (2.19260054111614 48.5347765290926),10788
1286,2.19260054111614,48.5347765290926,Missing,91378,Mauchamps,cemetery,POINT (2.19260054111614 48.5347765290926),10913
1286,2.19260054111614,48.5347765290926,Missing,91378,Mauchamps,cemetery,POINT (2.19260054111614 48.5347765290926),10914
1287,2.20919529452724,48.5125313627965,Missing,91132,Chamarande,cemetery,POINT (2.20919529452724 48.5125313627965),10916
1287,2.20919529452724,48.5125313627965,Missing,91132,Chamarande,cemetery,POINT (2.20919529452724 48.5125313627965),11042
1287,2.20919529452724,48.5125313627965,Missing,91132,Chamarande,cemetery,POINT (2.20919529452724 48.5125313627965),11043
1287,2.20919529452724,48.5125313627965,Missing,91132,Chamarande,cemetery,POINT (2.20919529452724 48.5125313627965),11168
1288,2.22766562450885,48.5278015415755,Missing,91619,Torfou,cemetery,POINT (2.22766562450885 48.5278015415755),11166
1288,2.22766562450885,48.5278015415755,Missing,91619,Torfou,cemetery,POINT (2.22766562450885 48.5278015415755),11292
1288,2.22766562450885,48.5278015415755,Missing,91619,Torfou,cemetery,POINT (2.22766562450885 48.5278015415755),11293
1288,2.22766562450885,48.5278015415755,Missing,91619,Torfou,cemetery,POINT (2.22766562450885 48.5278015415755),11418
1288,2.22766562450885,48.5278015415755,Missing,91619,Torfou,cemetery,POINT (2.22766562450885 48.5278015415755),11419
1289,2.12751020968324,48.512508546398,Missing,91662,Villeconin,cemetery,POINT (2.12751020968324 48.512508546398),9782
1289,2.12751020968324,48.512508546398,Missing,91662,Villeconin,cemetery,POINT (2.12751020968324 48.512508546398),9908
1289,2.12751020968324,48.512508546398,Missing,91662,Villeconin,cemetery,POINT (2.12751020968324 48.512508546398),9909
1289,2.12751020968324,48.512508546398,Missing,91662,Villeconin,cemetery,POINT (2.12751020968324 48.512508546398),10034
1290,2.34931002739154,48.6989128682267,Cimetière Champagne,91589,Savigny-sur-Orge,cemetery,POINT (2.34931002739154 48.6989128682267),12911
1290,2.34931002739154,48.6989128682267,Cimetière Champagne,91589,Savigny-sur-Orge,cemetery,POINT (2.34931002739154 48.6989128682267),12912
1290,2.34931002739154,48.6989128682267,Cimetière Champagne,91589,Savigny-sur-Orge,cemetery,POINT (2.34931002739154 48.6989128682267),13037
1290,2.34931002739154,48.6989128682267,Cimetière Champagne,91589,Savigny-sur-Orge,cemetery,POINT (2.34931002739154 48.6989128682267),13038
1290,2.34931002739154,48.6989128682267,Cimetière Champagne,91589,Savigny-sur-Orge,cemetery,POINT (2.34931002739154 48.6989128682267),13163
1291,2.31637543157913,48.673031824095,Missing,91216,Épinay-sur-Orge,cemetery,POINT (2.31637543157913 48.673031824095),12410
1291,2.31637543157913,48.673031824095,Missing,91216,Épinay-sur-Orge,cemetery,POINT (2.31637543157913 48.673031824095),12536
1291,2.31637543157913,48.673031824095,Missing,91216,Épinay-sur-Orge,cemetery,POINT (2.31637543157913 48.673031824095),12537
1291,2.31637543157913,48.673031824095,Missing,91216,Épinay-sur-Orge,cemetery,POINT (2.31637543157913 48.673031824095),12662
1291,2.31637543157913,48.673031824095,Missing,91216,Épinay-sur-Orge,cemetery,POINT (2.31637543157913 48.673031824095),12663
1292,2.30984312680092,48.7089763662063,Missing,91161,Chilly-Mazarin,cemetery,POINT (2.30984312680092 48.7089763662063),12280
1292,2.30984312680092,48.7089763662063,Missing,91161,Chilly-Mazarin,cemetery,POINT (2.30984312680092 48.7089763662063),12406
1292,2.30984312680092,48.7089763662063,Missing,91161,Chilly-Mazarin,cemetery,POINT (2.30984312680092 48.7089763662063),12407
1292,2.30984312680092,48.7089763662063,Missing,91161,Chilly-Mazarin,cemetery,POINT (2.30984312680092 48.7089763662063),12532
1292,2.30984312680092,48.7089763662063,Missing,91161,Chilly-Mazarin,cemetery,POINT (2.30984312680092 48.7089763662063),12533
1293,2.36239118642304,48.6289144975032,Cimetière Paysager,91235,Fleury-Mérogis,cemetery,POINT (2.36239118642304 48.6289144975032),13045
1293,2.36239118642304,48.6289144975032,Cimetière Paysager,91235,Fleury-Mérogis,cemetery,POINT (2.36239118642304 48.6289144975032),13171
1293,2.36239118642304,48.6289144975032,Cimetière Paysager,91235,Fleury-Mérogis,cemetery,POINT (2.36239118642304 48.6289144975032),13172
1293,2.36239118642304,48.6289144975032,Cimetière Paysager,91235,Fleury-Mérogis,cemetery,POINT (2.36239118642304 48.6289144975032),13297
1293,2.36239118642304,48.6289144975032,Cimetière Paysager,91235,Fleury-Mérogis,cemetery,POINT (2.36239118642304 48.6289144975032),13298
1294,2.12637462792523,48.6294748932163,carré militaire,91111,Briis-sous-Forges,cemetery,POINT (2.12637462792523 48.6294748932163),9769
1294,2.12637462792523,48.6294748932163,carré militaire,91111,Briis-sous-Forges,cemetery,POINT (2.12637462792523 48.6294748932163),9895
1294,2.12637462792523,48.6294748932163,carré militaire,91111,Briis-sous-Forges,cemetery,POINT (2.12637462792523 48.6294748932163),9896
1294,2.12637462792523,48.6294748932163,carré militaire,91111,Briis-sous-Forges,cemetery,POINT (2.12637462792523 48.6294748932163),10021
1295,2.12682470580204,48.6296105316092,Cimetière Militaire de Briis-sous-Forges,91111,Briis-sous-Forges,cemetery,POINT (2.12682470580204 48.6296105316092),9769
1295,2.12682470580204,48.6296105316092,Cimetière Militaire de Briis-sous-Forges,91111,Briis-sous-Forges,cemetery,POINT (2.12682470580204 48.6296105316092),9895
1295,2.12682470580204,48.6296105316092,Cimetière Militaire de Briis-sous-Forges,91111,Briis-sous-Forges,cemetery,POINT (2.12682470580204 48.6296105316092),9896
1295,2.12682470580204,48.6296105316092,Cimetière Militaire de Briis-sous-Forges,91111,Briis-sous-Forges,cemetery,POINT (2.12682470580204 48.6296105316092),10021
1296,2.09268522433343,48.6321613415603,Missing,91249,Forges-les-Bains,cemetery,POINT (2.09268522433343 48.6321613415603),9265
1296,2.09268522433343,48.6321613415603,Missing,91249,Forges-les-Bains,cemetery,POINT (2.09268522433343 48.6321613415603),9390
1296,2.09268522433343,48.6321613415603,Missing,91249,Forges-les-Bains,cemetery,POINT (2.09268522433343 48.6321613415603),9391
1296,2.09268522433343,48.6321613415603,Missing,91249,Forges-les-Bains,cemetery,POINT (2.09268522433343 48.6321613415603),9516
1296,2.09268522433343,48.6321613415603,Missing,91249,Forges-les-Bains,cemetery,POINT (2.09268522433343 48.6321613415603),9517
1297,2.14676489669297,48.6200851924494,Cimetière de,91243,Fontenay-lès-Briis,cemetery,POINT (2.14676489669297 48.6200851924494),10022
1297,2.14676489669297,48.6200851924494,Cimetière de,91243,Fontenay-lès-Briis,cemetery,POINT (2.14676489669297 48.6200851924494),10148
1297,2.14676489669297,48.6200851924494,Cimetière de,91243,Fontenay-lès-Briis,cemetery,POINT (2.14676489669297 48.6200851924494),10149
1297,2.14676489669297,48.6200851924494,Cimetière de,91243,Fontenay-lès-Briis,cemetery,POINT (2.14676489669297 48.6200851924494),10274
1297,2.14676489669297,48.6200851924494,Cimetière de,91243,Fontenay-lès-Briis,cemetery,POINT (2.14676489669297 48.6200851924494),10275
1298,1.59354823399228,48.791184440399,Missing,78310,Houdan,cemetery,POINT (1.59354823399228 48.791184440399),2317
1298,1.59354823399228,48.791184440399,Missing,78310,Houdan,cemetery,POINT (1.59354823399228 48.791184440399),2443
1298,1.59354823399228,48.791184440399,Missing,78310,Houdan,cemetery,POINT (1.59354823399228 48.791184440399),2444
1298,1.59354823399228,48.791184440399,Missing,78310,Houdan,cemetery,POINT (1.59354823399228 48.791184440399),2569
1299,1.640776078434,48.6673310817974,Missing,78407,Mittainville,cemetery,POINT (1.640776078434 48.6673310817974),2961
1299,1.640776078434,48.6673310817974,Missing,78407,Mittainville,cemetery,POINT (1.640776078434 48.6673310817974),3086
1299,1.640776078434,48.6673310817974,Missing,78407,Mittainville,cemetery,POINT (1.640776078434 48.6673310817974),3087
1299,1.640776078434,48.6673310817974,Missing,78407,Mittainville,cemetery,POINT (1.640776078434 48.6673310817974),3213
1300,2.12879069275716,48.6041272387778,Missing,91634,Vaugrigneuse,cemetery,POINT (2.12879069275716 48.6041272387778),9772
1300,2.12879069275716,48.6041272387778,Missing,91634,Vaugrigneuse,cemetery,POINT (2.12879069275716 48.6041272387778),9897
1300,2.12879069275716,48.6041272387778,Missing,91634,Vaugrigneuse,cemetery,POINT (2.12879069275716 48.6041272387778),9898
1300,2.12879069275716,48.6041272387778,Missing,91634,Vaugrigneuse,cemetery,POINT (2.12879069275716 48.6041272387778),10024
1301,2.38786890324205,48.7115398341852,Cimetière municipal,91027,Athis-Mons,cemetery,POINT (2.38786890324205 48.7115398341852),13414
1301,2.38786890324205,48.7115398341852,Cimetière municipal,91027,Athis-Mons,cemetery,POINT (2.38786890324205 48.7115398341852),13539
1301,2.38786890324205,48.7115398341852,Cimetière municipal,91027,Athis-Mons,cemetery,POINT (2.38786890324205 48.7115398341852),13540
1301,2.38786890324205,48.7115398341852,Cimetière municipal,91027,Athis-Mons,cemetery,POINT (2.38786890324205 48.7115398341852),13666
1302,2.54941759379023,48.8376679250878,Cimetière Nouveau de Noisy-le-Grand,93051,Noisy-le-Grand,cemetery,POINT (2.54941759379023 48.8376679250878),15668
1302,2.54941759379023,48.8376679250878,Cimetière Nouveau de Noisy-le-Grand,93051,Noisy-le-Grand,cemetery,POINT (2.54941759379023 48.8376679250878),15793
1302,2.54941759379023,48.8376679250878,Cimetière Nouveau de Noisy-le-Grand,93051,Noisy-le-Grand,cemetery,POINT (2.54941759379023 48.8376679250878),15794
1302,2.54941759379023,48.8376679250878,Cimetière Nouveau de Noisy-le-Grand,93051,Noisy-le-Grand,cemetery,POINT (2.54941759379023 48.8376679250878),15920
1303,2.61677677562746,48.8178665617726,Cimetière d'Emerainville,77169,Émerainville,cemetery,POINT (2.61677677562746 48.8178665617726),16678
1303,2.61677677562746,48.8178665617726,Cimetière d'Emerainville,77169,Émerainville,cemetery,POINT (2.61677677562746 48.8178665617726),16679
1303,2.61677677562746,48.8178665617726,Cimetière d'Emerainville,77169,Émerainville,cemetery,POINT (2.61677677562746 48.8178665617726),16804
1303,2.61677677562746,48.8178665617726,Cimetière d'Emerainville,77169,Émerainville,cemetery,POINT (2.61677677562746 48.8178665617726),16805
1303,2.61677677562746,48.8178665617726,Cimetière d'Emerainville,77169,Émerainville,cemetery,POINT (2.61677677562746 48.8178665617726),16930
1304,2.6659520962393,48.8279758398114,Cimetière nouveau,77146,Croissy-Beaubourg,cemetery,POINT (2.6659520962393 48.8279758398114),17307
1304,2.6659520962393,48.8279758398114,Cimetière nouveau,77146,Croissy-Beaubourg,cemetery,POINT (2.6659520962393 48.8279758398114),17432
1304,2.6659520962393,48.8279758398114,Cimetière nouveau,77146,Croissy-Beaubourg,cemetery,POINT (2.6659520962393 48.8279758398114),17433
1304,2.6659520962393,48.8279758398114,Cimetière nouveau,77146,Croissy-Beaubourg,cemetery,POINT (2.6659520962393 48.8279758398114),17559
1305,2.55890827887678,48.9307298364111,Cimetière nouveau de Livry-Gargan,93046,Livry-Gargan,cemetery,POINT (2.55890827887678 48.9307298364111),15783
1305,2.55890827887678,48.9307298364111,Cimetière nouveau de Livry-Gargan,93046,Livry-Gargan,cemetery,POINT (2.55890827887678 48.9307298364111),15784
1305,2.55890827887678,48.9307298364111,Cimetière nouveau de Livry-Gargan,93046,Livry-Gargan,cemetery,POINT (2.55890827887678 48.9307298364111),15909
1305,2.55890827887678,48.9307298364111,Cimetière nouveau de Livry-Gargan,93046,Livry-Gargan,cemetery,POINT (2.55890827887678 48.9307298364111),15910
1305,2.55890827887678,48.9307298364111,Cimetière nouveau de Livry-Gargan,93046,Livry-Gargan,cemetery,POINT (2.55890827887678 48.9307298364111),16035
1305,2.55890827887678,48.9307298364111,Cimetière nouveau de Livry-Gargan,93046,Livry-Gargan,cemetery,POINT (2.55890827887678 48.9307298364111),16036
1306,2.33382541406766,48.5463226978061,Cimetière de Saint-Vrain,91579,Saint-Vrain,cemetery,POINT (2.33382541406766 48.5463226978061),12676
1306,2.33382541406766,48.5463226978061,Cimetière de Saint-Vrain,91579,Saint-Vrain,cemetery,POINT (2.33382541406766 48.5463226978061),12677
1306,2.33382541406766,48.5463226978061,Cimetière de Saint-Vrain,91579,Saint-Vrain,cemetery,POINT (2.33382541406766 48.5463226978061),12802
1306,2.33382541406766,48.5463226978061,Cimetière de Saint-Vrain,91579,Saint-Vrain,cemetery,POINT (2.33382541406766 48.5463226978061),12803
1306,2.33382541406766,48.5463226978061,Cimetière de Saint-Vrain,91579,Saint-Vrain,cemetery,POINT (2.33382541406766 48.5463226978061),12928
1306,2.33382541406766,48.5463226978061,Cimetière de Saint-Vrain,91579,Saint-Vrain,cemetery,POINT (2.33382541406766 48.5463226978061),12929
1307,2.23617968442151,48.7103281299425,Missing,91477,Palaiseau,cemetery,POINT (2.23617968442151 48.7103281299425),11272
1307,2.23617968442151,48.7103281299425,Missing,91477,Palaiseau,cemetery,POINT (2.23617968442151 48.7103281299425),11398
1307,2.23617968442151,48.7103281299425,Missing,91477,Palaiseau,cemetery,POINT (2.23617968442151 48.7103281299425),11399
1307,2.23617968442151,48.7103281299425,Missing,91477,Palaiseau,cemetery,POINT (2.23617968442151 48.7103281299425),11524
1308,2.27142283642374,48.7182767837963,Cimetière Sud,91377,Massy,cemetery,POINT (2.27142283642374 48.7182767837963),11775
1308,2.27142283642374,48.7182767837963,Cimetière Sud,91377,Massy,cemetery,POINT (2.27142283642374 48.7182767837963),11901
1308,2.27142283642374,48.7182767837963,Cimetière Sud,91377,Massy,cemetery,POINT (2.27142283642374 48.7182767837963),11902
1308,2.27142283642374,48.7182767837963,Cimetière Sud,91377,Massy,cemetery,POINT (2.27142283642374 48.7182767837963),12027
1308,2.27142283642374,48.7182767837963,Cimetière Sud,91377,Massy,cemetery,POINT (2.27142283642374 48.7182767837963),12028
1309,2.00540013476657,48.7791687448792,Cimetière le Village,78621,Trappes,cemetery,POINT (2.00540013476657 48.7791687448792),8114
1309,2.00540013476657,48.7791687448792,Cimetière le Village,78621,Trappes,cemetery,POINT (2.00540013476657 48.7791687448792),8115
1309,2.00540013476657,48.7791687448792,Cimetière le Village,78621,Trappes,cemetery,POINT (2.00540013476657 48.7791687448792),8240
1309,2.00540013476657,48.7791687448792,Cimetière le Village,78621,Trappes,cemetery,POINT (2.00540013476657 48.7791687448792),8241
1310,1.8116768499158,48.7074714001131,Cimetière des Bréviaires,78108,Les Bréviaires,cemetery,POINT (1.8116768499158 48.7074714001131),5350
1310,1.8116768499158,48.7074714001131,Cimetière des Bréviaires,78108,Les Bréviaires,cemetery,POINT (1.8116768499158 48.7074714001131),5351
1310,1.8116768499158,48.7074714001131,Cimetière des Bréviaires,78108,Les Bréviaires,cemetery,POINT (1.8116768499158 48.7074714001131),5476
1310,1.8116768499158,48.7074714001131,Cimetière des Bréviaires,78108,Les Bréviaires,cemetery,POINT (1.8116768499158 48.7074714001131),5477
1310,1.8116768499158,48.7074714001131,Cimetière des Bréviaires,78108,Les Bréviaires,cemetery,POINT (1.8116768499158 48.7074714001131),5602
1310,1.8116768499158,48.7074714001131,Cimetière des Bréviaires,78108,Les Bréviaires,cemetery,POINT (1.8116768499158 48.7074714001131),5603
1311,1.80619404445952,48.7776334969085,Cimetière,78420,Montfort-l'Amaury,cemetery,POINT (1.80619404445952 48.7776334969085),5217
1311,1.80619404445952,48.7776334969085,Cimetière,78420,Montfort-l'Amaury,cemetery,POINT (1.80619404445952 48.7776334969085),5342
1311,1.80619404445952,48.7776334969085,Cimetière,78420,Montfort-l'Amaury,cemetery,POINT (1.80619404445952 48.7776334969085),5343
1311,1.80619404445952,48.7776334969085,Cimetière,78420,Montfort-l'Amaury,cemetery,POINT (1.80619404445952 48.7776334969085),5468
1311,1.80619404445952,48.7776334969085,Cimetière,78420,Montfort-l'Amaury,cemetery,POINT (1.80619404445952 48.7776334969085),5469
1312,1.74311939332436,48.8049018602078,Missing,78404,Millemont,cemetery,POINT (1.74311939332436 48.8049018602078),4332
1312,1.74311939332436,48.8049018602078,Missing,78404,Millemont,cemetery,POINT (1.74311939332436 48.8049018602078),4457
1312,1.74311939332436,48.8049018602078,Missing,78404,Millemont,cemetery,POINT (1.74311939332436 48.8049018602078),4458
